,Channel,Seller,Loan_Term,LTV,CLTV,Num_Borrowers,DTI,Borrower_FICO,First_Time_Buyer,Loan_Purpose,Dwelling_Type,Unit_Count,Occupancy,State,Insurance%,Mortgage_Insurance_Type,Relocation_Indicator,Current_IR,Current_UPB,Mod_Ind,Term_bins,Current_Status,Origin_Month,Origin_Year,Months_Between_First_Payment_And_Origin_Date
2627,2,31,180,42,42,1,47,806,0,2,4,1,1,41,0,0,0,5.25,112252.53,0,15,1,4,2003,1
2628,2,31,180,67,67,2,47,733,0,1,4,1,1,9,0,0,0,5.25,50989.43,0,15,1,7,2003,0
2629,2,31,360,80,95,1,19,783,2,1,4,1,1,38,0,0,0,5.625,127220.48,0,30,1,12,2003,2
2630,2,31,180,73,73,2,15,729,0,0,4,1,1,36,0,0,0,5.375,59195.04,0,15,1,6,2003,3
2631,2,31,360,80,80,2,41,757,0,0,4,1,1,40,0,0,0,6.25,50167.37,0,30,1,11,2003,2
2632,0,41,180,72,94,1,19,718,0,2,4,1,1,47,0,0,0,5.125,96501.09,0,15,1,12,2003,2
2633,2,31,180,49,49,2,39,767,0,0,4,1,1,51,0,0,0,5.375,47761.94,0,15,1,12,2003,2
2634,2,31,159,73,73,2,15,746,0,2,4,1,1,36,0,0,0,4.9,3406.65,0,15,1,6,2003,2
2635,2,31,360,70,75,1,23,688,0,2,4,1,1,38,0,0,0,5.75,59480.71,0,30,1,12,2003,2
2636,2,31,360,39,39,1,22,776,0,2,4,1,1,5,0,0,0,5.875,36909.36,0,30,1,1,2003,2
2637,2,31,180,39,39,2,14,798,0,0,3,1,1,47,0,0,0,4.75,374.6,0,15,1,11,2003,2
2638,2,31,180,63,63,2,31,779,0,0,4,1,1,36,0,0,0,5.375,88373.02,0,15,1,5,2003,2
2639,2,31,180,57,57,2,21,771,0,2,4,1,1,20,0,0,0,5.125,26325.79,0,15,1,3,2003,1
2640,0,4,180,67,67,2,31,775,0,2,4,1,1,15,0,0,0,4.875,212435.84,0,15,1,10,2003,2
2641,2,31,180,21,21,2,35,756,0,2,4,1,1,4,0,0,0,5.125,189488.83,0,15,1,2,2003,2
2642,2,31,360,95,95,1,32,760,2,1,4,1,1,44,30,1,0,5.75,62240.27,0,30,1,6,2003,2
2643,2,31,360,80,80,2,30,766,0,1,3,1,1,5,0,0,0,6.0,161778.9,0,30,1,1,2003,2
2644,2,31,360,37,37,1,48,674,0,0,4,1,2,40,0,0,0,5.625,128499.69,0,30,0,8,2003,2
2645,2,31,180,61,61,2,28,789,0,2,4,1,1,24,0,0,0,5.375,82992.81,0,15,1,4,2003,1
2646,2,31,240,95,95,1,21,690,0,1,4,1,2,50,25,1,0,5.5,48752.54,0,30,1,12,2003,2
2647,2,31,360,66,67,2,31,722,0,0,4,1,1,4,0,0,0,6.0,80986.65,0,30,1,2,2003,3
2648,2,31,180,71,71,1,38,684,0,0,4,1,1,9,0,0,0,4.875,62001.2,0,15,1,12,2003,2
2649,0,14,360,76,76,2,45,766,0,2,4,1,1,17,0,0,0,5.0,124978.78,0,30,1,10,2003,2
2650,2,31,232,54,54,2,36,767,0,2,4,1,1,4,0,0,0,5.125,114151.44,0,30,1,7,2003,2
2651,2,31,239,62,62,2,28,683,0,0,4,1,1,4,0,0,0,5.0,175383.6,0,30,1,7,2003,2
2652,2,31,360,68,68,2,32,753,0,0,4,1,1,50,0,0,0,6.0,130894.76,0,30,1,5,2003,2
2653,2,31,120,48,60,1,21,734,0,0,4,1,1,9,0,0,0,4.625,86103.93,0,15,1,11,2003,2
2654,2,31,360,80,80,1,27,797,0,2,3,1,1,28,0,0,0,6.0,98060.7,0,30,1,4,2003,1
2655,1,25,360,92,92,1,48,653,0,2,4,1,1,39,25,1,0,6.25,308705.07,0,30,1,4,2003,1
2656,2,31,360,80,80,1,34,786,2,1,0,1,1,4,0,0,0,6.25,183748.51,0,30,1,3,2003,1
2657,2,31,360,67,68,2,63,816,0,0,4,1,1,4,0,0,0,6.0,156256.4,0,30,1,4,2003,1
2658,2,31,180,26,26,2,36,803,0,0,4,1,1,5,0,0,0,5.375,47020.06,0,15,1,5,2003,2
2659,2,31,360,44,44,2,35,758,0,0,3,1,1,4,0,0,0,6.125,149982.83,0,30,1,12,2003,2
2660,2,25,360,97,97,2,24,691,2,1,4,1,1,4,30,1,0,6.875,123761.46,0,30,1,12,2003,2
2661,2,31,180,54,54,1,50,777,0,2,4,1,1,4,0,0,0,5.0,63734.08,0,15,1,6,2003,2
2662,2,31,120,49,49,2,36,808,0,0,4,1,1,41,0,0,0,5.25,503.41,0,15,1,4,2003,1
2663,2,31,176,61,61,2,10,773,0,0,4,1,1,36,0,0,0,4.9,111885.15,0,15,1,5,2003,2
2664,2,31,360,47,47,2,35,723,0,2,4,1,1,20,0,0,0,5.625,178396.35,0,30,1,11,2003,2
2665,2,31,180,60,60,1,44,735,0,0,4,2,1,41,0,0,0,5.25,77.94,0,15,1,4,2003,1
2666,2,31,120,20,20,2,32,759,0,0,4,1,1,41,0,0,0,5.125,33893.55,0,15,1,5,2003,2
2667,1,4,240,56,56,1,27,748,0,0,4,1,1,16,0,0,0,6.25,5540.34,0,30,0,11,2003,2
2668,2,31,360,78,78,2,43,759,0,1,4,1,1,40,0,0,0,5.375,87596.81,0,30,0,9,2003,2
2669,2,31,120,44,44,1,44,767,0,2,4,2,1,35,0,0,0,5.0,1129.44,0,15,1,6,2003,2
2670,2,31,360,94,94,2,34,731,0,1,4,1,1,38,25,1,0,5.625,240909.96,0,30,1,11,2003,2
2671,2,31,180,41,41,2,13,793,0,2,4,1,1,36,0,0,0,4.95,2075.44,0,15,1,11,2003,2
2672,2,31,180,50,50,2,22,771,0,1,4,1,1,16,0,0,0,4.875,33766.24,0,15,1,9,2003,2
2673,2,31,360,82,82,2,42,646,0,0,4,1,1,23,12,1,0,5.375,163237.14,0,30,1,9,2003,3
2674,2,31,180,69,69,2,24,733,0,2,4,1,1,41,0,0,0,5.375,95567.37,0,15,1,3,2003,1
2675,2,31,300,31,31,1,46,729,0,2,4,1,1,20,0,0,0,5.75,122052.4,0,30,1,9,2003,2
2676,2,31,180,48,48,2,18,798,0,0,4,1,1,24,0,0,0,5.375,75854.82,0,15,1,4,2003,1
2677,2,31,180,39,39,1,25,810,0,2,4,1,1,41,0,0,0,5.375,739.2,0,15,1,3,2003,1
2678,2,31,180,73,73,2,29,703,0,0,4,1,1,35,0,0,0,5.25,54934.39,0,15,1,7,2003,2
2679,1,25,360,95,95,1,41,608,0,1,4,1,1,46,30,1,0,6.25,46024.8,0,30,0,12,2003,2
2680,2,31,180,82,82,2,31,758,2,1,4,1,1,9,6,1,0,5.125,130000.0,0,15,1,12,2003,2
2681,2,31,360,95,95,1,39,719,0,1,4,1,1,15,30,1,0,5.875,57330.25,0,30,1,7,2003,2
2682,2,31,360,62,62,1,31,796,0,0,4,1,1,28,0,0,0,6.0,99225.92,0,30,1,1,2003,2
2683,2,31,360,69,69,2,26,632,0,0,4,1,1,6,0,0,0,5.75,181081.65,0,30,2,7,2003,2
2684,2,31,180,93,93,2,22,776,0,0,4,1,1,35,25,1,0,5.25,38355.62,0,15,1,10,2003,2
2685,2,31,120,82,82,2,27,761,0,0,4,1,1,9,6,1,0,4.125,10794.3,0,15,1,11,2003,2
2686,2,31,180,63,63,2,49,704,0,0,4,1,1,20,0,0,0,5.375,145703.52,0,15,1,1,2003,2
2687,2,41,301,29,29,2,21,788,0,2,4,1,1,9,0,0,0,5.375,18530.64,0,30,0,9,2003,0
2688,2,31,120,42,42,2,10,680,0,2,4,1,1,41,0,0,0,5.25,78308.12,0,15,1,4,2003,1
2689,2,25,168,80,80,2,17,789,0,1,4,1,1,50,0,0,0,5.625,82885.14,0,15,1,10,2003,2
2690,2,31,360,27,27,1,11,785,0,0,3,1,1,5,0,0,0,6.25,41979.02,0,30,1,2,2003,2
2691,1,46,180,78,78,1,25,732,0,2,4,1,1,1,0,0,0,4.875,53361.16,0,15,1,12,2003,2
2692,2,31,360,90,90,1,23,693,0,2,4,1,1,28,25,1,0,6.0,147957.57,0,30,1,2,2003,2
2693,2,31,180,80,80,2,38,767,0,0,3,1,1,5,0,0,0,5.25,152750.34,0,15,1,2,2003,3
2694,2,31,360,57,57,2,25,742,0,1,0,1,1,40,0,0,0,6.0,89776.28,0,30,0,11,2003,2
2695,2,31,360,80,80,1,37,753,0,1,4,1,1,6,0,0,0,6.0,75283.28,0,30,1,12,2003,2
2696,2,31,180,57,57,1,28,785,0,0,4,1,1,5,0,0,0,5.5,80563.1,0,15,1,4,2003,1
2697,2,31,180,38,38,2,41,681,0,2,4,1,1,35,0,0,0,5.25,10914.9,0,15,1,7,2003,2
2698,2,31,360,46,46,1,63,760,0,2,4,1,1,45,0,0,0,5.5,42127.77,0,30,0,10,2003,2
2699,2,10,180,24,24,2,24,793,0,0,4,2,1,35,0,0,0,4.875,207199.39,0,15,1,11,2003,2
2700,2,31,180,36,36,2,40,780,0,0,4,1,1,31,0,0,0,5.375,79131.47,0,15,1,2,2003,2
2701,1,3,360,59,59,1,34,768,0,1,4,1,1,45,0,0,0,5.875,66139.33,0,30,1,12,2003,2
2702,2,20,360,32,32,2,20,794,0,1,3,1,1,3,0,0,0,6.25,41901.4,0,30,0,12,2003,2
2703,2,31,180,60,60,2,24,778,0,0,4,1,1,36,0,0,0,5.375,58236.68,0,15,1,3,2003,2
2704,2,31,180,12,12,2,29,798,0,0,4,1,1,31,0,0,0,5.875,21654.39,0,15,1,3,2003,1
2705,2,31,360,90,90,1,44,756,0,1,0,1,1,40,25,1,0,6.0,116499.81,0,30,1,11,2003,2
2706,2,10,360,70,80,2,38,630,0,2,4,1,1,35,0,0,0,5.625,196128.0,0,30,1,11,2003,2
2707,2,31,180,47,47,1,27,820,0,2,4,1,1,9,0,0,0,5.375,40798.78,0,15,1,12,2003,2
2708,1,4,240,75,75,2,18,651,0,0,4,1,1,16,0,0,0,6.125,18049.93,0,30,0,5,2003,2
2709,2,25,360,48,61,1,19,791,0,2,0,1,1,4,0,0,0,5.5,137510.15,0,30,1,9,2003,2
2710,2,31,180,46,46,1,59,760,0,0,4,1,1,4,0,0,0,4.75,2439.97,0,15,1,12,2003,2
2711,2,20,360,85,85,1,27,741,2,1,4,1,1,47,12,1,0,6.5,102204.8,0,30,1,12,2003,2
2712,2,31,120,44,44,1,56,710,0,0,4,1,1,9,0,0,0,4.5,382.15,0,15,1,11,2003,2
2713,2,31,180,36,36,2,11,765,0,0,4,1,1,41,0,0,0,5.5,13861.18,0,15,1,8,2003,2
2714,2,31,180,50,50,2,30,751,0,0,4,1,1,31,0,0,0,5.25,15265.87,0,15,1,3,2003,1
2715,2,31,360,80,80,1,43,701,0,2,3,1,1,38,0,0,0,5.5,91855.76,0,30,0,10,2003,2
2716,2,31,360,60,60,1,36,607,0,0,4,1,1,15,0,0,0,6.0,26924.02,0,30,0,6,2003,2
2717,2,41,360,80,80,2,25,794,0,2,3,1,1,42,0,0,0,5.625,155555.12,0,30,1,7,2003,2
2718,2,31,180,67,67,2,19,757,0,0,4,1,1,41,0,0,0,4.75,101160.98,0,15,1,11,2003,2
2719,2,31,180,79,90,2,37,771,0,0,4,1,1,23,0,0,0,5.75,93125.22,0,15,1,3,2003,2
2720,2,41,360,78,78,2,46,751,0,0,4,1,1,44,0,0,0,6.375,102338.31,0,30,1,10,2003,0
2721,1,46,180,62,62,2,34,738,0,0,4,1,1,1,0,0,0,5.125,90546.98,0,15,1,12,2003,2
2722,2,31,120,41,41,2,38,773,0,0,4,1,1,50,0,0,0,4.25,97143.9,0,15,1,10,2003,2
2723,2,31,360,68,68,1,45,790,0,0,0,1,1,4,0,0,0,6.0,111326.22,0,30,1,3,2003,1
2724,2,31,120,28,28,1,21,780,0,0,4,1,1,9,0,0,0,4.5,5622.06,0,15,1,12,2003,2
2725,2,31,177,72,72,2,32,748,0,1,4,1,1,36,0,0,0,4.9,197265.25,0,15,1,8,2003,2
2726,2,31,180,46,46,1,31,618,0,1,4,1,1,36,0,0,0,5.25,40985.83,0,15,1,9,2003,2
2727,2,31,360,41,41,2,34,719,0,0,4,1,1,23,0,0,0,5.5,93224.69,0,30,2,3,2003,1
2728,2,31,180,27,27,2,22,782,0,2,4,1,1,39,0,0,0,5.125,14843.22,0,15,1,7,2003,2
2729,2,31,360,39,39,2,29,745,0,0,4,1,1,40,0,0,0,5.625,203900.06,0,30,1,8,2003,1
2730,2,31,180,68,68,1,25,767,0,2,4,1,1,24,0,0,0,5.375,57441.02,0,15,1,3,2003,1
2731,2,31,360,95,95,1,53,656,2,1,4,2,1,20,35,1,0,5.375,267314.37,0,30,1,8,2003,1
2732,2,31,360,58,68,2,25,778,0,2,4,1,1,28,0,0,0,5.875,62355.34,0,30,1,7,2003,2
2733,2,31,240,64,64,1,34,723,0,2,4,1,1,4,0,0,0,5.125,36773.31,0,30,0,9,2003,2
2734,2,31,180,44,44,2,28,727,0,2,4,1,1,36,0,0,0,4.95,53163.17,0,15,1,10,2003,2
2735,2,31,360,76,76,1,33,722,0,0,4,1,1,20,0,0,0,5.125,125876.6,0,30,1,9,2003,2
2736,2,31,180,77,77,2,24,779,0,0,4,1,1,5,0,0,0,5.25,98252.86,0,15,1,7,2003,2
2737,2,31,180,71,71,2,47,759,0,2,3,1,1,9,0,0,0,5.25,95284.78,0,15,1,12,2003,2
2738,2,31,180,57,57,2,45,719,0,2,4,1,1,41,0,0,0,4.75,57150.57,0,15,1,5,2003,2
2739,2,31,360,71,71,1,55,672,0,2,3,1,1,28,0,0,0,5.875,97283.89,0,30,1,7,2003,2
2740,1,10,240,38,38,2,16,791,0,0,4,1,1,4,0,0,0,5.25,206939.82,0,30,1,9,2003,2
2741,2,31,360,59,83,2,35,782,0,0,4,1,1,5,0,0,0,6.0,86351.32,0,30,1,1,2003,2
2742,2,31,180,31,31,2,24,779,0,2,4,1,1,36,0,0,0,5.375,1740.82,0,15,1,10,2003,2
2743,2,31,240,66,66,1,31,767,0,0,4,1,1,41,0,0,0,5.75,104454.07,0,30,1,11,2003,2
2744,2,31,360,80,80,1,64,561,0,2,4,1,1,9,0,0,0,2.0,186042.32,1,30,1,12,2003,2
2745,2,31,240,54,54,2,22,733,0,2,4,1,1,4,0,0,0,4.625,44978.31,0,30,0,9,2003,2
2746,2,31,360,31,61,2,30,755,0,1,4,1,1,1,0,0,0,5.75,93848.42,0,30,1,12,2003,2
2747,2,31,360,68,68,2,25,762,0,0,4,3,1,22,0,0,0,6.375,94199.01,0,30,1,11,2003,2
2748,2,31,360,78,78,2,31,699,0,2,4,1,1,51,0,0,0,5.875,137933.81,0,30,1,6,2003,2
2749,2,31,180,60,60,1,41,793,0,0,4,1,1,24,0,0,0,5.25,102919.2,0,15,1,7,2003,2
2750,2,31,180,77,84,2,40,716,0,0,3,1,1,5,0,0,0,5.375,241445.45,0,15,1,2,2003,2
2751,2,19,360,80,95,1,55,663,0,1,4,1,1,30,0,0,0,5.875,74948.88,0,30,1,6,2003,2
2752,1,25,360,80,80,2,23,676,0,1,4,1,1,37,0,0,0,5.25,90166.15,0,30,1,9,2003,2
2753,2,31,240,58,58,2,15,780,0,2,4,1,0,15,0,0,0,7.625,33000.0,0,30,1,1,2003,2
2754,2,31,180,38,38,1,20,798,0,2,0,1,1,4,0,0,0,4.625,77671.19,0,15,1,11,2003,2
2755,2,31,360,56,56,2,29,677,0,2,4,1,1,45,0,0,0,5.5,65900.26,0,30,0,10,2003,2
2756,2,31,360,54,54,1,39,552,0,2,4,1,1,6,0,0,0,6.25,145549.96,0,30,1,6,2003,1
2757,2,31,360,52,52,1,37,740,0,0,4,1,1,28,0,0,0,5.875,51496.09,0,30,1,12,2003,2
2758,0,10,180,70,70,2,40,797,0,0,0,1,1,50,0,0,0,5.125,1535.4,0,15,1,12,2003,2
2759,0,41,360,80,80,2,55,696,0,1,0,1,0,4,0,0,0,6.5,52116.22,0,30,1,11,2003,2
2760,2,31,120,62,62,2,51,694,0,0,4,1,1,41,0,0,0,4.75,79309.8,0,15,1,12,2003,2
2761,2,31,360,79,79,1,53,688,0,0,4,1,1,4,0,0,0,5.75,36452.43,0,30,0,4,2003,1
2762,2,31,360,36,36,1,13,795,0,0,3,1,1,38,0,0,0,5.5,68086.55,0,30,1,10,2003,2
2763,2,31,360,90,90,2,62,747,0,0,4,1,1,28,25,1,0,5.875,99170.33,0,30,1,6,2003,2
2764,2,31,180,88,88,1,33,778,0,2,0,1,1,9,12,1,0,5.0,42468.67,0,15,1,10,2003,2
2765,2,31,360,80,80,2,33,747,2,1,4,1,1,6,0,0,0,6.0,116076.15,0,30,1,11,2003,2
2766,2,31,180,37,37,1,26,816,0,2,4,1,0,31,0,0,0,5.875,368.04,0,15,1,2,2003,2
2767,2,31,360,60,64,1,47,782,0,0,4,2,1,4,0,0,0,5.0,170149.16,0,30,1,11,2003,2
2768,2,31,120,34,34,2,43,795,0,0,4,1,1,20,0,0,0,4.75,110561.46,0,15,1,12,2003,2
2769,2,31,180,56,56,1,39,760,0,0,3,1,1,5,0,0,0,5.375,54536.97,0,15,1,2,2003,2
2770,1,25,360,79,79,1,46,668,0,2,4,1,1,35,0,0,0,5.875,302129.55,0,30,1,5,2003,2
2771,2,31,360,80,80,2,37,696,0,0,4,1,1,5,0,0,0,6.375,287565.33,0,30,1,11,2003,2
2772,2,31,180,50,53,2,19,792,0,0,4,1,1,5,0,0,0,5.25,134125.02,0,15,1,1,2003,2
2773,2,31,120,49,49,2,38,715,0,0,4,1,1,4,0,0,0,5.5,115025.24,0,15,1,10,2003,2
2774,2,31,360,70,81,1,49,803,0,0,0,1,1,38,0,0,0,5.5,54771.03,0,30,0,10,2003,2
2775,2,31,180,67,67,2,34,762,0,1,4,1,1,36,0,0,0,5.275,1843.03,0,15,1,4,2003,1
2776,2,31,240,37,37,2,18,781,0,0,4,1,1,4,0,0,0,4.625,173016.09,0,30,1,9,2003,1
2777,2,31,360,74,74,2,22,729,0,0,4,1,1,12,0,0,0,5.875,126150.75,0,30,1,4,2003,1
2778,2,31,120,43,43,2,29,798,0,2,4,1,1,20,0,0,0,4.75,31736.88,0,15,1,12,2003,2
2779,2,31,180,37,37,2,21,766,0,0,4,1,1,20,0,0,0,5.125,25673.25,0,15,1,6,2003,2
2780,2,31,357,80,80,2,64,743,0,2,4,1,1,51,0,0,0,5.5,93414.19,0,30,1,8,2003,1
2781,2,31,120,33,33,2,25,758,0,2,4,1,1,41,0,0,0,5.5,1660.3,0,15,1,1,2003,2
2782,2,31,349,56,56,2,30,794,0,1,4,1,1,47,0,0,0,5.375,177541.13,0,30,1,9,2003,2
2783,2,31,360,95,95,2,42,730,0,1,4,1,1,23,25,1,0,6.25,170020.72,0,30,1,11,2003,2
2784,2,41,360,72,72,1,35,728,0,2,3,1,1,10,0,0,0,5.5,149635.76,0,30,1,10,2003,2
2785,2,31,180,87,87,2,31,764,0,0,4,1,1,24,12,1,0,5.25,54143.64,0,15,1,6,2003,3
2786,2,31,360,80,80,1,39,597,0,1,4,1,1,44,0,0,0,6.0,77563.48,0,30,1,5,2003,2
2787,2,31,360,77,77,2,24,726,0,1,4,1,1,18,0,0,0,5.75,173925.25,0,30,1,11,2003,2
2788,0,25,360,61,61,1,27,644,0,0,0,1,1,47,0,0,0,6.25,114279.43,0,30,1,12,2003,2
2789,2,31,180,45,45,2,31,759,0,0,4,1,1,20,0,0,0,4.875,120448.05,0,15,1,11,2003,2
2790,2,31,180,51,51,2,26,751,0,2,4,1,1,20,0,0,0,5.375,87750.33,0,15,1,5,2003,2
2791,1,31,180,78,78,1,36,725,0,1,4,1,1,40,0,0,0,5.875,20138.85,0,15,1,6,2003,2
2792,2,31,360,72,72,1,34,641,0,0,4,1,1,5,0,0,0,6.125,105946.94,0,30,1,2,2003,2
2793,2,31,360,80,80,1,23,709,0,1,0,1,1,40,0,0,0,5.625,157069.66,0,30,1,10,2003,2
2794,2,31,360,55,55,2,23,788,0,0,4,1,2,20,0,0,0,5.5,181132.89,0,30,1,11,2003,2
2795,2,31,217,70,70,2,42,740,0,2,4,1,1,4,0,0,0,5.125,60536.9,0,30,1,8,2003,2
2796,2,31,360,80,95,2,30,725,0,0,4,1,1,39,0,0,0,4.875,133763.68,0,30,1,10,2003,2
2797,2,31,360,57,57,2,33,700,0,0,4,1,1,20,0,0,0,5.125,204213.65,0,30,1,9,2003,2
2798,2,31,180,55,55,1,26,765,0,2,4,1,1,9,0,0,0,5.25,30767.27,0,15,1,3,2003,1
2799,2,31,360,95,95,2,41,679,0,1,4,1,1,6,25,1,0,6.25,242000.0,0,30,1,11,2003,2
2800,2,31,360,77,77,1,33,662,0,0,0,1,1,40,0,0,0,5.75,88066.55,0,30,1,10,2003,2
2801,1,3,360,90,90,2,20,679,2,1,4,1,1,45,17,1,0,6.25,86409.03,0,30,1,11,2003,2
2802,2,31,180,70,70,2,39,758,0,0,4,1,1,50,0,0,0,4.375,209388.94,0,15,1,10,2003,2
2803,2,31,360,93,93,1,38,724,2,1,4,1,1,15,30,1,0,6.0,53047.03,0,30,1,6,2003,2
2804,2,25,360,88,89,2,41,613,0,1,4,1,1,50,25,2,0,6.425,83342.87,0,30,0,12,2003,2
2805,2,31,177,59,59,1,22,799,0,0,4,1,1,36,0,0,0,5.525,11187.42,0,15,1,1,2003,2
2806,2,31,360,56,56,2,22,808,0,2,4,1,1,4,0,0,0,6.125,70640.59,0,30,1,2,2003,3
2807,2,31,360,92,92,2,31,709,0,1,4,1,1,36,30,1,0,5.85,265896.28,0,30,1,10,2003,0
2808,2,31,164,56,56,2,18,784,0,2,4,1,1,36,0,0,0,4.9,16227.63,0,15,1,7,2003,2
2809,2,31,360,56,56,2,33,705,0,0,4,1,1,40,0,0,0,5.5,272890.36,0,30,1,8,2003,2
2810,2,31,360,48,48,1,26,748,0,0,0,1,1,40,0,0,0,5.375,111383.11,0,30,1,10,2003,2
2811,2,31,217,84,84,2,46,730,0,2,4,1,1,4,25,1,0,5.125,255400.47,0,30,1,7,2003,2
2812,2,31,180,22,22,1,54,816,0,0,0,1,1,31,0,0,0,5.375,13631.66,0,15,1,2,2003,2
2813,2,31,360,60,60,1,21,786,0,2,0,1,1,20,0,0,0,5.875,209000.0,0,30,1,5,2003,2
2814,2,31,180,51,51,2,41,758,0,1,4,1,1,36,0,0,0,6.0,9268.46,0,15,1,6,2003,2
2815,2,31,180,67,67,2,23,657,0,1,4,1,1,36,0,0,0,5.25,20825.72,0,15,1,9,2003,2
2816,2,31,360,41,41,2,36,784,0,2,4,1,1,20,0,0,0,5.125,81070.41,0,30,1,10,2003,2
2817,2,31,180,69,69,2,37,688,0,2,4,1,1,36,0,0,0,5.375,1713.56,0,15,1,4,2003,2
2818,2,31,180,33,33,2,42,744,0,0,4,1,1,9,0,0,0,5.25,145519.89,0,15,1,11,2003,2
2819,2,31,163,63,63,2,40,770,0,1,4,1,1,36,0,0,0,5.65,118608.73,0,15,1,1,2003,2
2820,2,31,240,80,80,2,33,774,0,2,4,1,1,4,0,0,0,5.0,156743.94,0,30,1,10,2003,0
2821,2,31,180,80,80,2,46,694,0,2,4,1,1,42,0,0,0,5.375,88000.49,0,15,1,6,2003,2
2822,2,31,322,76,76,2,48,808,0,1,3,1,1,4,0,0,0,5.25,145408.83,0,30,1,8,2003,2
2823,2,31,360,75,75,2,36,760,0,0,4,1,1,40,0,0,0,5.75,91535.15,0,30,1,10,2003,2
2824,2,31,180,41,41,1,33,797,0,0,4,1,1,31,0,0,0,5.375,51460.99,0,15,1,5,2003,2
2825,2,31,360,72,72,2,28,777,0,2,4,1,1,15,0,0,0,6.0,60723.76,0,30,1,6,2003,1
2826,2,31,240,42,42,2,20,769,0,0,4,1,1,38,0,0,0,5.625,54189.24,0,30,1,12,2003,2
2827,2,31,360,71,71,2,22,766,0,0,0,1,1,20,0,0,0,6.0,290225.3,0,30,1,5,2003,2
2828,0,41,360,74,74,1,29,761,0,0,4,1,1,21,0,0,0,5.625,215059.66,0,30,1,12,2003,2
2829,2,41,360,79,79,2,44,741,0,2,3,1,1,42,0,0,0,5.625,199055.96,0,30,1,6,2003,2
2830,2,31,180,47,47,2,27,702,0,0,4,1,1,20,0,0,0,4.875,5184.89,0,15,1,11,2003,2
2831,2,31,360,75,75,2,40,737,0,1,4,1,1,28,0,0,0,5.875,107313.51,0,30,1,6,2003,2
2832,2,41,360,70,70,1,33,805,0,1,3,1,1,9,0,0,0,5.875,86407.29,0,30,1,10,2003,0
2833,2,31,180,76,76,2,31,717,0,0,4,1,1,35,0,0,0,5.25,30655.86,0,15,1,6,2003,2
2834,2,31,120,51,51,2,20,746,0,2,4,1,1,9,0,0,0,4.625,15410.74,0,15,1,11,2003,2
2835,2,31,180,63,63,2,20,802,0,2,4,1,1,25,0,0,0,5.75,9882.13,0,15,1,3,2003,1
2836,2,25,180,43,43,2,6,755,0,2,4,1,1,20,0,0,0,5.5,1966.67,0,15,1,2,2003,2
2837,2,31,360,76,76,2,52,688,2,1,4,1,1,6,0,0,0,6.25,277389.08,0,30,1,11,2003,2
2838,2,31,360,80,95,2,39,765,0,1,4,1,1,50,0,0,0,5.5,138339.41,0,30,1,10,2003,2
2839,2,31,340,73,74,2,19,750,0,0,4,1,1,4,0,0,0,5.25,262235.25,0,30,1,8,2003,2
2840,2,31,360,45,45,2,18,770,0,2,4,1,1,39,0,0,0,6.0,69564.54,0,30,1,3,2003,1
2841,2,31,360,80,80,2,33,709,0,0,4,1,1,5,0,0,0,6.0,172095.58,0,30,1,12,2003,2
2842,2,31,180,43,43,2,15,763,0,2,4,1,1,41,0,0,0,4.875,64571.87,0,15,1,3,2003,1
2843,2,31,180,54,54,2,24,789,0,2,4,1,1,41,0,0,0,5.375,61244.28,0,15,1,3,2003,1
2844,2,31,180,29,29,2,40,780,0,0,4,2,1,20,0,0,0,4.625,30512.64,0,15,1,3,2003,1
2845,2,31,180,49,49,2,21,762,0,2,4,1,1,24,0,0,0,5.375,4081.86,0,15,1,5,2003,2
2846,2,41,360,70,70,2,53,769,0,1,4,1,1,44,0,0,0,6.0,97373.35,0,30,1,10,2003,0
2847,1,10,180,80,80,2,30,661,0,0,4,1,1,4,0,0,0,5.25,126524.94,0,15,1,12,2003,2
2848,2,31,180,54,54,2,22,786,0,0,4,1,1,24,0,0,0,5.375,61988.62,0,15,1,4,2003,1
2849,2,31,120,52,52,2,56,793,0,0,4,1,1,41,0,0,0,4.875,235288.5,0,15,1,6,2003,2
2850,2,31,180,41,41,1,26,774,0,0,4,1,1,41,0,0,0,5.25,5834.64,0,15,1,1,2003,2
2851,2,31,360,80,80,1,36,742,0,0,4,1,1,28,0,0,0,5.875,162000.0,0,30,1,6,2003,2
2852,2,31,180,53,53,2,44,753,0,0,4,1,1,24,0,0,0,5.375,106304.59,0,15,1,6,2003,2
2853,1,25,360,67,67,1,39,796,0,2,0,1,1,21,0,0,0,5.875,93758.42,0,30,1,12,2003,2
2854,2,31,180,80,80,1,28,747,0,2,0,1,1,9,0,0,0,4.875,48789.31,0,15,1,11,2003,2
2855,1,10,360,68,68,1,7,602,0,0,4,1,0,9,0,0,0,5.875,217008.54,0,30,0,7,2003,2
2856,2,31,360,80,80,1,24,679,2,1,4,1,1,39,0,0,0,6.0,53384.87,1,30,0,2,2003,2
2857,2,31,180,84,84,1,57,664,0,0,4,1,1,9,6,1,0,4.875,57008.69,0,15,1,10,2003,2
2858,2,31,180,23,23,1,24,774,0,0,4,1,1,50,0,0,0,4.375,61.91,0,15,1,10,2003,2
2859,2,10,180,34,59,2,22,789,0,2,4,1,1,35,0,0,0,4.75,3456.85,0,15,1,9,2003,1
2860,2,31,240,53,53,2,34,753,0,0,4,1,1,4,0,0,0,4.625,160230.9,0,30,1,8,2003,1
